report_id,report_period,section,found,raw_positive_count,raw_negative_count,raw_dovish_count,raw_hawkish_count,normalized_sentiment,normalized_policy_stance,effective_chars,sentence_count,attention_growth,attention_inflation,attention_risk,attention_exchange_rate,attention_financial_stability,attention_real_estate,z_sentiment,z_policy_stance
2006Q1,2006Q1,guidance,True,183.49999999999997,13.0,0.0,-1.0,89.08045977011493,0.5224660397074191,1914,33,7.836990595611285,0.0,4.179728317659353,6.792058516196446,1.0449320794148382,1.567398119122257,2.03259611376478,-0.39531019329632106
2006Q1,2006Q1,macro,True,366.4500000000001,167.3,2.0,5.0,15.04381326484364,-0.2266203353980964,13238,276,13.748300347484514,1.5108022359873092,2.1151231303822327,0.9064813415923856,0.07554011179936546,6.269829279347333,-0.9399775598149319,-0.9772598007663281
2006Q2,2006Q2,guidance,True,106.85000000000001,23.4,0.0,1.0,54.47127937336816,-0.6527415143603134,1532,30,28.720626631853786,0.0,1.3054830287206267,13.70757180156658,0.0,0.6527415143603134,-2.6794980974732407,-0.9382910755688391
2006Q2,2006Q2,macro,True,487.95,172.25,2.0,21.08,25.97285067873303,-1.569724393253805,12155,259,18.51090086384204,2.385849444672974,1.7276840806252571,5.100781571369807,0.24681201151789386,2.0567667626491155,-0.054266414749218124,-3.2789722591635186
2006Q3,2006Q3,guidance,True,59.5,7.1,1.0,0.0,64.05867970660147,1.2224938875305624,818,14,23.227383863080686,0.0,2.444987775061125,0.0,0.0,1.2224938875305624,-1.3741584999109504,-0.07187648398199567
2006Q3,2006Q3,macro,True,392.1500000000001,98.80000000000001,5.0,6.0,29.22686061572184,-0.09963136395337252,10037,196,24.708578260436386,1.5941018232539603,1.5941018232539603,0.4981568197668626,0.0,3.0885722825545483,0.20944508684037075,-0.7596354879338465
2006Q4,2006Q4,guidance,True,172.9,14.0,0.0,0.0,93.41563786008231,0.0,1701,33,12.345679012345679,0.0,1.763668430335097,18.224573780129337,0.5878894767783657,0.5878894767783657,2.622837412409963,-0.6367050602845676
2006Q4,2006Q4,macro,True,539.24,124.05000000000001,8.0,8.0,31.631113819899436,0.0,13126,233,15.084564985524912,1.1427700746609781,1.9046167911016305,0.6094773731525217,0.30473868657626085,3.123571537406674,0.40429059590540195,-0.5888946206739408
2007Q1,2007Q1,guidance,True,80.25,10.0,0.0,0.0,68.53658536585367,0.0,1025,15,38.048780487804876,0.0,0.0,10.731707317073171,0.0,0.0,-0.7644846187746123,-0.6367050602845676
2007Q1,2007Q1,macro,True,451.7299999999999,117.75,1.0,2.0,30.79859830320914,-0.09221689413500554,10844,244,22.869789745481373,1.2910365178900773,1.4754703061600887,3.5964588712652157,0.09221689413500554,1.198819623755072,0.33682186616753523,-0.7469291176019816
2007Q2,2007Q2,guidance,True,92.2,12.0,0.0,3.1,74.8134328358209,-2.8917910447761193,1072,17,21.455223880597014,2.798507462686567,0.9328358208955224,13.059701492537313,3.7313432835820897,0.9328358208955224,0.09011801234799179,-1.9727986272510434
2007Q2,2007Q2,macro,True,516.3499999999999,238.29999999999998,2.0,3.2,20.179258291603162,-0.08708904855214458,13779,268,15.095435082371726,6.676827055664417,2.3949488351839756,0.7983162783946586,0.3628710356339357,3.2658393207054215,-0.5237907793311704,-0.7381413948683824
2007Q3,2007Q3,guidance,True,85.64999999999999,14.0,1.0,2.1,71.57842157842157,-1.098901098901099,1001,18,24.975024975024976,1.998001998001998,0.999000999000999,10.989010989010989,2.997002997002997,0.999000999000999,-0.3503338459316147,-1.1444300882136929
2007Q3,2007Q3,macro,True,609.4150000000001,302.09000000000003,1.0,2.0,18.187063557817496,-0.05917860101787194,16898,337,14.676293052432241,8.285004142502071,3.3731802580187007,1.5386436264646703,0.2958930050893597,4.142502071251036,-0.6852422422580632,-0.6903105328935925
2007Q4,2007Q4,guidance,True,173.245,21.0,0.0,5.1,67.60435168738898,-2.2646536412078153,2252,42,13.321492007104794,1.3321492007104796,3.996447602131439,10.213143872113678,0.0,2.664298401420959,-0.8914096967295781,-1.6830424735257175
2007Q4,2007Q4,macro,True,432.5999999999999,153.77999999999997,2.0,3.0,25.49327969278595,-0.09143275121148396,10937,232,17.280789978970468,2.925848038767487,1.828655024229679,0.5485965072689036,0.0,3.748742799670842,-0.09313181075963582,-0.7455853114198194
2008Q1,2008Q1,guidance,True,107.595,16.0,0.0,1.0,77.82073067119796,-0.8496176720475787,1177,23,18.69158878504673,5.9473237043330505,0.8496176720475787,11.04502973661852,0.8496176720475787,1.6992353440951573,0.4995663309473223,-1.0292537224897536
2008Q1,2008Q1,macro,True,368.9,202.97000000000003,7.800000000000001,3.0,16.617926890335497,0.4807210816224337,9985,190,17.82674011016525,7.811717576364546,1.802704056084126,0.400600901352028,0.0,1.9028542814221332,-0.8124082296993562,0.23492963636169625
2008Q2,2008Q2,guidance,True,116.45,17.0,0.0,0.0,69.7405329593268,0.0,1426,33,17.53155680224404,3.506311360448808,0.7012622720897616,4.908835904628331,1.402524544179523,0.7012622720897616,-0.6005652649845422,-0.6367050602845676
2008Q2,2008Q2,macro,True,548.84,307.97999999999996,0.0,7.0,17.540052432274983,-0.5097582289542675,13732,260,14.855811243810079,5.752985726769589,2.03903291581707,1.1651616661811826,0.07282260413632391,3.277017186134576,-0.7376773235165667,-1.4624805945170605
2008Q3,2008Q3,guidance,True,64.6,8.15,3.1,0.0,63.713318284424375,3.4988713318284423,886,18,16.930022573363434,0.0,1.128668171557562,1.128668171557562,4.514672686230248,0.0,-1.4211799993966352,0.9798776753678724
2008Q3,2008Q3,macro,True,580.23,380.09,8.0,4.0,12.918925897237285,0.2581977794990963,15492,304,14.652723986573717,3.743867802736897,1.9364833462432223,0.4518461141234186,0.3872966692486445,4.195713916860315,-1.112182700324971,-0.14641435093790317
2008Q4,2008Q4,guidance,True,124.80000000000001,10.0,4.1,0.0,77.6725304465494,2.774018944519621,1478,34,20.29769959404601,1.3531799729364007,2.0297699594046006,17.591339648173207,2.0297699594046006,0.0,0.47938863784204705,0.6449742896501859
2008Q4,2008Q4,macro,True,566.2139999999999,407.8840000000001,17.7,5.2,10.277831872768571,0.8114248620577734,15405,278,16.22849724115547,2.207075624797144,2.207075624797144,0.2596559558584875,0.19474196689386564,5.6475170399221035,-1.326222265206094,0.8016653311985632
2009Q1,2009Q1,guidance,True,102.25,10.350000000000001,-1.1,1.15,78.54700854700855,-1.9230769230769231,1170,20,11.11111111111111,0.8547008547008547,4.273504273504274,11.965811965811966,2.5641025641025643,1.7094017094017093,0.5984502032356986,-1.5252238591605365
2009Q1,2009Q1,macro,True,355.58000000000004,295.58000000000004,13.6,1.0,4.819277108433735,1.0120481927710843,12450,250,10.120481927710843,6.666666666666667,2.0883534136546187,0.642570281124498,0.24096385542168675,2.48995983935743,-1.7685945078501382,1.1454787662388857
2009Q2,2009Q2,guidance,True,105.04999999999998,12.0,3.2,1.0,85.52389705882352,2.022058823529412,1088,23,21.139705882352942,0.0,7.352941176470588,15.625,2.7573529411764706,0.9191176470588235,1.5483645205382457,0.29754632382766455
2009Q2,2009Q2,macro,True,340.5,276.9699999999999,13.0,4.0,6.316365082521385,0.8948101014118115,10058,175,10.240604493935177,1.988466892026248,3.082123682640684,0.39769337840524954,5.368860608470869,1.6901968582223106,-1.6472674912449865,0.9445647909575033
2009Q3,2009Q3,guidance,True,129.98,11.0,4.1,2.0,96.81041497152155,1.7087062652563056,1229,25,21.15541090317331,0.8136696501220504,4.882017900732302,9.764035801464605,4.068348250610253,0.0,3.0850416423824196,0.15276811170286758
2009Q3,2009Q3,macro,True,479.21000000000004,255.80000000000004,4.0,11.0,17.509992946155656,-0.5486323379575202,12759,236,14.421192883454816,2.116153303550435,2.8999137863468927,0.5486323379575202,2.194529351830081,2.2729054001097264,-0.740113404651855,-1.5291001691349266
2009Q4,2009Q4,guidance,True,117.1,7.0,3.1,2.0,78.64285714285714,0.7857142857142857,1400,27,17.857142857142858,0.7142857142857143,2.142857142857143,9.285714285714286,2.857142857142857,0.0,0.6115001399425473,-0.2736816653152432
2009Q4,2009Q4,macro,True,622.6000000000003,351.70000000000005,8.7,1.0,17.193450114242204,0.4887027164254886,15756,330,11.360751459761362,2.157908098502158,1.5866971312515865,0.6346788525006347,0.12693577050012694,2.4117796395024116,-0.7657666715864251,0.24860797212214242
2010Q1,2010Q1,guidance,True,119.19999999999999,13.0,4.1,2.0,81.00686498855835,1.6018306636155604,1311,21,22.88329519450801,0.7627765064836003,3.8138825324180012,13.729977116704804,2.288329519450801,1.5255530129672006,0.9333635171549423,0.1033884014793972
2010Q1,2010Q1,macro,True,604.0800000000002,320.8999999999999,7.3,5.5,16.443876662214752,0.10452354683235583,17221,331,11.439521514430057,3.3679809534870215,1.9162650252598572,0.8129609198072121,0.2322745485163463,2.4388827594216367,-0.8265136097991497,-0.4097698920032589
2010Q2,2010Q2,guidance,True,133.65999999999997,15.0,4.1,2.0,83.79943502824857,1.483050847457627,1416,25,18.361581920903955,1.4124293785310735,3.5310734463276834,16.242937853107343,2.824858757062147,1.4124293785310735,1.31357630947342,0.04850858969605238
2010Q2,2010Q2,macro,True,590.7099999999999,239.8,7.0,5.5,21.858103899339724,0.0934346580291516,16054,317,13.70374984427557,1.681823844524729,1.681823844524729,0.7474772642332128,0.0,2.11785224866077,-0.387733759000437,-0.42877320999551105
2010Q3,2010Q3,guidance,True,147.15999999999997,14.0,4.1,2.0,84.54603174603173,1.333333333333333,1575,29,15.873015873015872,1.9047619047619047,2.5396825396825395,15.238095238095237,2.5396825396825395,1.2698412698412698,1.415226623975697,-0.020665359730562653
2010Q3,2010Q3,macro,True,474.0,211.65,9.0,20.15,21.61572052401747,-0.9186784213561835,12137,255,13.512400098871222,1.153497569415836,1.8950317211831589,0.8239268352970257,1.7302463541237536,1.3182829364752409,-0.40737699460952503,-2.1632577947917264
2010Q4,2010Q4,guidance,True,29.04,1.0,0.0,0.0,77.4585635359116,0.0,362,3,16.574585635359114,2.7624309392265194,0.0,0.0,2.7624309392265194,0.0,0.45025670725441397,-0.6367050602845676
2010Q4,2010Q4,macro,True,441.4,206.20000000000002,27.45,3.0,20.85846044696701,2.1683221000354735,11276,219,12.770485987938986,4.16814473217453,1.77367860943597,0.7981553742461867,0.6207875133025896,1.1528910961333807,-0.46874687235415824,3.127015522161606
2011Q1,2011Q1,guidance,True,135.29999999999998,11.0,2.0,3.0,73.46335697399526,-0.5910165484633569,1692,35,17.13947990543735,4.137115839243498,4.137115839243498,10.638297872340425,2.3640661938534278,3.5460992907801416,-0.09369693444684167,-0.9097723034379387
2011Q1,2011Q1,macro,True,562.9599999999999,337.25,11.399999999999999,11.0,11.35362173038229,0.020120724346076386,19880,315,9.6579476861167,2.515090543259557,1.9114688128772634,0.9557344064386317,0.15090543259557343,3.219315895372233,-1.2390380942171473,-0.5544132105192594
2011Q2,2011Q2,guidance,True,126.54999999999998,6.0,1.0,4.0,80.36666666666666,-2.0,1500,28,14.666666666666666,2.0,5.333333333333333,14.0,3.3333333333333335,5.333333333333333,0.8461995111875058,-1.5607646111155753
2011Q2,2011Q2,macro,True,571.5,285.34999999999997,1.0,9.15,16.7026616857343,-0.4757179547046463,17132,316,11.265468129815549,1.7511090357226244,2.801774457156199,0.9339248190520664,0.29185150595377074,3.4438477702544947,-0.8055411516743325,-1.4041448886055625
2011Q3,2011Q3,guidance,True,128.55,7.0,5.0,2.0,79.44444444444446,1.9607843137254901,1530,23,8.49673202614379,1.3071895424836601,5.228758169934641,15.686274509803921,3.9215686274509802,0.0,0.7206375087074706,0.2692356758242634
2011Q3,2011Q3,macro,True,555.54,302.3,5.0,7.15,14.957179138857715,-0.12698600200815074,16931,323,10.867639241627783,1.476581418699427,2.3625302699190835,0.708759080975725,0.708759080975725,3.2484791211387396,-0.9469985634059018,-0.8065138447055101
2011Q4,2011Q4,guidance,True,125.6,10.0,1.0,3.0,73.77153797064453,-1.2763241863433312,1567,29,8.934269304403319,1.2763241863433312,8.934269304403319,15.315890236119975,4.4671346522016595,0.6381620931716656,-0.051737608231156654,-1.2264048374581527
2011Q4,2011Q4,macro,True,409.84999999999997,252.14999999999998,11.0,9.0,10.651087397001215,0.13508037282182897,14806,264,13.305416722950156,2.7691476428474946,2.296366337971093,0.8780224233418885,0.27016074564365794,3.377009320545725,-1.2959728877677796,-0.35740386223983656
2012Q1,2012Q1,guidance,True,147.6,12.0,2.0,1.0,72.28144989339019,0.5330490405117271,1876,35,10.127931769722816,1.0660980810234542,9.061833688699359,11.727078891257996,4.264392324093817,2.1321961620469083,-0.25461543782936885,-0.39042053181148456
2012Q1,2012Q1,macro,True,423.1,210.10000000000002,4.0,0.0,15.390173410404623,0.28901734104046245,13840,276,11.127167630057803,1.5173410404624277,2.3843930635838153,0.5780346820809249,0.361271676300578,3.3959537572254335,-0.9119078378886373,-0.09359806440582691
2012Q2,2012Q2,guidance,True,169.5,21.0,6.0,0.0,76.70454545454545,3.0991735537190084,1936,36,16.528925619834713,1.0330578512396695,10.330578512396695,12.396694214876034,4.132231404958678,3.0991735537190084,0.34759596245653457,0.7952054007138947
2012Q2,2012Q2,macro,True,457.09999999999997,331.69999999999993,7.0,4.0,8.472400513478823,0.20268900749949328,14801,291,13.782852509965544,1.2161340449969598,2.229579082494426,0.9458820349976353,0.33781501249915546,2.905209107492737,-1.472538049114184,-0.2415411814426036
2012Q3,2012Q3,guidance,True,159.29999999999998,25.0,2.0,1.0,67.93120890237734,0.5058168942842691,1977,37,11.63378856853819,1.5174506828528074,11.12797167425392,12.645422357106728,4.552352048558422,3.540718259989884,-0.8469075740848949,-0.4030025942170391
2012Q3,2012Q3,macro,True,408.20000000000005,224.47999999999993,18.0,1.0,14.522172160303542,1.3437672911232312,12651,243,13.753853450320134,1.185677021579322,2.4503991779305982,0.9485416172634574,0.23713540431586436,3.082760256106237,-0.9822524027419387,1.713954437874036
2012Q4,2012Q4,guidance,True,160.8,27.0,7.2,2.0,72.28525121555916,2.8092922744462454,1851,29,14.046461372231226,1.0804970286331712,11.885467314964885,12.42571582928147,3.7817396002160995,3.2414910858995136,-0.25409788185196325,0.6612716183543411
2012Q4,2012Q4,macro,True,529.95,272.72,18.599999999999998,1.0,16.139415234031876,1.104279081440582,15938,295,12.42313966620655,1.1921194629188105,2.321495796210315,1.254862592546116,0.06274312962730581,2.007780148073786,-0.8511877755076034,1.3035372459657288
2013Q1,2013Q1,guidance,True,175.0,30.0,7.2,3.0,72.68170426065163,2.1052631578947367,1995,40,10.526315789473683,0.5012531328320802,13.032581453634085,11.528822055137844,4.010025062656641,3.0075187969924815,-0.20012017774593008,0.33598920374807195
2013Q1,2013Q1,macro,True,425.70000000000005,175.69000000000003,13.2,0.0,18.631045532453985,0.9836798569192935,13419,241,11.99791340636411,3.577017661524704,1.5649452269170578,0.5216484089723527,0.07452120128176466,1.788508830762352,-0.6492610512115338,1.0968632091104913
2013Q2,2013Q2,guidance,True,188.75,23.0,7.2,1.0,79.26829268292683,2.9650884744141557,2091,40,15.303682448589193,0.0,9.086561453849832,10.52128168340507,3.825920612147298,2.391200382592061,0.696654170002789,0.7332541016361036
2013Q2,2013Q2,macro,True,473.90999999999997,226.34999999999997,17.5,1.0,18.111054210256786,1.2071109810520153,13669,257,16.46060428707294,1.316848342965835,2.0484307557246324,0.9510571365864364,0.2194747238276392,1.9752725144487528,-0.6914021924635714,1.4797629546678264
2013Q3,2013Q3,guidance,True,222.5,25.0,6.2,3.0,82.25739275301957,1.3327780091628487,2401,44,13.327780091628489,0.0,9.579341940857976,10.412328196584756,3.7484381507705122,2.498958767180342,1.1036248343071988,-0.020921936032334325
2013Q3,2013Q3,macro,True,659.28,283.15,8.0,2.0,22.770916575856642,0.3632401017072285,16518,317,18.404165153166243,0.8475602373168665,1.937280542438552,1.5135004237801186,0.1210800339024095,1.8162005085361426,-0.31375758613814864,0.033599416626340334
2013Q4,2013Q4,guidance,True,244.0,33.0,5.2,3.0,77.63061074319353,0.8094186902133923,2718,49,10.66961000735835,0.0,8.830022075055188,6.622516556291391,2.57542310522443,2.57542310522443,0.47368120446004786,-0.26272952462816274
2013Q4,2013Q4,macro,True,65.85,32.4,3.0,0.0,27.53086419753086,2.4691358024691357,1215,31,18.930041152263374,1.646090534979424,4.11522633744856,0.0,0.0,4.11522633744856,0.07199813037975628,3.642527810653649
2014Q1,2014Q1,guidance,True,110.94999999999999,14.0,3.0,3.0,59.80876002467612,0.0,1621,29,12.954966070326957,0.0,2.4676125848241828,12.338062924120914,1.2338062924120914,3.7014188772362737,-1.9527917325346675,-0.6367050602845676
2014Q1,2014Q1,macro,True,485.8999999999999,238.90000000000003,12.0,3.4,18.999999999999993,0.6615384615384615,13000,259,15.692307692307693,1.7692307692307692,2.0,0.6153846153846154,0.15384615384615385,2.1538461538461537,-0.6193602400465925,0.5448010968886743
2014Q2,2014Q2,guidance,True,233.09999999999997,32.0,6.2,3.0,69.05906593406593,1.098901098901099,2912,53,14.07967032967033,0.0,8.585164835164836,6.868131868131868,2.7472527472527473,1.717032967032967,-0.6933480696644009,-0.1289800323554425
2014Q2,2014Q2,macro,True,478.30000000000007,214.04999999999998,15.0,4.35,19.115306712962973,0.7703993055555556,13824,261,13.744212962962964,1.880787037037037,1.880787037037037,0.5787037037037037,0.36168981481481477,1.736111111111111,-0.610015552412674,0.7313587648818844
2014Q3,2014Q3,guidance,True,242.99999999999997,31.5,7.2,3.0,72.58064516129032,1.4413177762525737,2914,53,13.383665065202472,0.0,8.579272477693893,6.863417982155114,2.7453671928620453,1.0295126973232671,-0.2138795326810764,0.02922666817978242
2014Q3,2014Q3,macro,True,501.42999999999995,232.64999999999998,9.0,7.15,20.070191158900833,0.138142174432497,13392,251,16.726403823178018,1.4934289127837517,2.0161290322580645,1.1200716845878136,0.0,1.9414575866188768,-0.5326297988473855,-0.352156772953496
2014Q4,2014Q4,guidance,True,252.89,32.0,9.0,3.0,73.40977068793619,1.9940179461615153,3009,52,13.625789298770355,0.0,8.640744433366567,7.311399135925557,1.9940179461615153,0.9970089730807576,-0.10099279136821608,0.2845906035549215
2014Q4,2014Q4,macro,True,447.6700000000001,261.65000000000003,8.0,2.0,13.603919847886504,0.43878894251864853,13674,245,13.52932572765833,1.3894983179757203,2.413339183852567,1.2432353371361708,0.1462629808395495,2.1939447125932428,-1.0566694146241131,0.16306943579278757
2015Q1,2015Q1,guidance,True,250.21999999999997,35.7,9.0,6.0,71.34020618556701,0.9976720984369803,3007,50,12.969737279680745,0.6651147322913202,7.648819421350184,7.316262055204523,2.660458929165281,0.9976720984369803,-0.3827672454178175,-0.17575084470541516
2015Q1,2015Q1,macro,True,248.7,100.15,3.0,0.0,20.94909039627697,0.42307149908334507,7091,142,23.833027781695108,0.8461429981666901,1.410238330277817,0.5640953321111268,0.0,3.5255958256945426,-0.46140203921463974,0.136134042993105
2015Q2,2015Q2,guidance,True,249.93999999999997,31.0,7.0,7.0,74.54545454545455,0.0,2937,52,13.619339462036091,0.34048348655090227,7.150153217568948,7.49063670411985,2.383384405856316,1.7024174327545114,0.053632347668932434,-0.6367050602845676
2015Q2,2015Q2,macro,True,312.15000000000003,98.65,1.0,0.0,26.98091747756856,0.12637432073802604,7913,168,21.61000884620245,0.8846202451661822,1.2637432073802604,1.2637432073802604,0.0,3.0329836977126248,0.027429343521738144,-0.3723236507904991
2015Q3,2015Q3,guidance,True,228.55999999999997,30.0,4.0,8.0,73.5135135135135,-1.480932987782303,2701,48,13.698630136986301,0.37023324694557574,9.626064420584967,8.515364679748242,3.702332469455757,0.7404664938911515,-0.0868680428981169,-1.320940196035036
2015Q3,2015Q3,macro,True,336.99999999999994,128.75,1.0,2.0,22.757075729428472,-0.10927767457108513,9151,190,14.971041416238663,2.8412195388482133,1.5298874439951917,1.0927767457108513,0.0,2.513386515134958,-0.3148792761346523,-0.7761666220604203
2015Q4,2015Q4,guidance,True,236.05999999999997,43.0,4.0,6.0,68.07475317348377,-0.7052186177715092,2836,47,13.399153737658674,0.3526093088857546,9.167842031029618,8.110014104372356,2.1156558533145278,0.0,-0.8273637963593584,-0.9625370598723701
