event_id,similarity_group,relative_day,abs_return
2016Q1,低创新度,2,0.0044628544021854
2016Q1,低创新度,3,0.0023770528761268
2016Q1,低创新度,4,0.0049195229855505
2016Q1,低创新度,5,0.0066258311151292
2016Q1,低创新度,6,0.0029993774450305
2016Q1,低创新度,7,0.0058291815523205
2016Q1,低创新度,8,0.0018044116822618
2016Q1,低创新度,9,0.0051324081632653
2016Q1,低创新度,10,0.0029253938479991
2016Q2,低创新度,0,0.0090708275223003
2016Q2,低创新度,1,0.0070490754542955
2016Q2,低创新度,2,0.0041879274088489
2016Q2,低创新度,3,0.0030773822425701
2016Q2,低创新度,4,0.0188268550362471
2016Q2,低创新度,5,0.0301101864651995
2016Q2,低创新度,6,0.004473063195168
2016Q2,低创新度,7,0.0015383727349556
2016Q2,低创新度,8,0.0025386534671311
2016Q2,低创新度,9,0.0001590139352678
2016Q2,低创新度,10,0.0083877658973794
2016Q3,低创新度,0,0.0053581630782428
2016Q3,低创新度,1,0.0112008302876034
2016Q3,低创新度,2,0.0078478457576389
2016Q3,低创新度,3,0.0038121619877673
2016Q3,低创新度,4,0.0001101961141002
2016Q3,低创新度,5,8.105263464786017e-05
2016Q3,低创新度,6,0.0020244390586401
2016Q3,低创新度,7,0.0055521040815821
2016Q3,低创新度,8,0.0069221101667762
2016Q3,低创新度,9,0.0079198258934396
2016Q3,低创新度,10,0.0018351591701446
2016Q4,低创新度,0,0.0145993999021465
2016Q4,低创新度,1,0.00329262633185
2016Q4,低创新度,2,0.0019909136927143
2016Q4,低创新度,3,0.0047089238591684
2016Q4,低创新度,4,0.0001520157635739
2016Q4,低创新度,5,0.007953418856071
2016Q4,低创新度,6,0.0019113678946487
2016Q4,低创新度,7,0.0016299767435798
2016Q4,低创新度,8,0.006749289708244
2016Q4,低创新度,9,0.002105618008929
2016Q4,低创新度,10,0.0054322474381269
2017Q1,低创新度,0,0.0040807838649674
2017Q1,低创新度,1,0.0086652894774466
2017Q1,低创新度,2,0.005449085047784
2017Q1,低创新度,3,0.0034759877371211
2017Q1,低创新度,4,0.0016879956611213
2017Q1,低创新度,5,0.0021710716309684
2017Q1,低创新度,6,0.0037977403518194
2017Q1,低创新度,7,7.885067259683076e-06
2017Q1,低创新度,8,0.0179579442240989
2017Q1,低创新度,9,0.0014984258352368
2017Q1,低创新度,10,0.0035771390645136
2017Q2,低创新度,0,0.0129773671295598
2017Q2,低创新度,1,0.0030784779100128
2017Q2,低创新度,2,0.0012509251746533
2017Q2,低创新度,3,0.0053644262568348
2017Q2,低创新度,4,0.0009131274022331
2017Q2,低创新度,5,0.0043813218602966
2017Q2,低创新度,6,0.003021656810997
2017Q2,低创新度,7,0.0010100477094303
2017Q2,低创新度,8,0.0057085989465635
2017Q2,低创新度,9,0.016362461127507
2017Q2,低创新度,10,0.0123711915998772
2017Q3,中间组,0,0.0055770033908044
2017Q3,中间组,1,0.0178262492721112
2017Q3,中间组,2,0.0023389514005494
2017Q3,中间组,3,0.0296080464248112
2017Q3,中间组,4,0.0004402304311359
2017Q3,中间组,5,0.0132193753574081
2017Q3,中间组,6,0.0014508828261499
2017Q3,中间组,7,0.0005106237351522
2017Q3,中间组,8,0.0117555262987162
2017Q3,中间组,9,0.0019874696057187
2017Q3,中间组,10,0.0051824137091849
2017Q4,中间组,0,0.0216215889190745
2017Q4,中间组,1,0.0045292892475274
2017Q4,中间组,2,0.0116258819200465
2017Q4,中间组,3,0.0144322372250127
2017Q4,中间组,4,0.0087063723629158
2017Q4,中间组,5,0.0063236242190531
2017Q4,中间组,6,0.0080573739357474
2017Q4,中间组,7,0.000407323760893
2017Q4,中间组,8,0.012062426566606
2017Q4,中间组,9,0.0073553478181217
2017Q4,中间组,10,0.0101435495833925
2018Q1,中间组,0,0.0094129937787224
2018Q1,中间组,1,0.0037871297955922
2018Q1,中间组,2,0.0079646328914313
2018Q1,中间组,3,0.007396391943782
2018Q1,中间组,4,0.0100963988311748
2018Q1,中间组,5,0.0046573666227354
2018Q1,中间组,6,0.0038339893329715
2018Q1,中间组,7,0.0132161420999598
2018Q1,中间组,8,0.0070996006571917
2018Q1,中间组,9,0.0028007296163243
2018Q1,中间组,10,0.0043919844842053
2018Q2,中间组,0,0.0043098144239429
2018Q2,中间组,1,0.0051410712305299
2018Q2,中间组,2,0.0239964612201794
2018Q2,中间组,3,0.00463186851909
2018Q2,中间组,4,0.0143765365938216
2018Q2,中间组,5,0.0116515255664753
2018Q2,中间组,6,0.0181801208967786
2018Q2,中间组,7,0.0056194687206254
2018Q2,中间组,8,0.0036490822879997
2018Q2,中间组,9,0.0015990838625963
2018Q2,中间组,10,0.0244303205541698
2018Q3,中间组,0,0.0119013943103651
2018Q3,中间组,1,0.0100591518438657
2018Q3,中间组,2,0.0100201335523579
2018Q3,中间组,3,0.0116785228317632
2018Q3,中间组,4,0.004719384450643
2018Q3,中间组,5,0.0113360023133071
2018Q3,中间组,6,0.0231272174523
2018Q3,中间组,7,0.0025118008655211
2018Q3,中间组,8,0.003739355312209
2018Q3,中间组,9,0.0220729853252228
2018Q3,中间组,10,0.0007100422303342
2018Q4,高创新度,0,0.0224858004139765
2018Q4,高创新度,1,0.0594766993606465
2018Q4,高创新度,2,0.0120094393780586
2018Q4,高创新度,3,0.0017103184145006
2018Q4,高创新度,4,0.0024527021589868
2018Q4,高创新度,5,0.0218958567819544
2018Q4,高创新度,6,0.0118382361961471
2018Q4,高创新度,7,0.0057744858865229
2018Q4,高创新度,8,0.0084058937954352
2018Q4,高创新度,9,0.0101972666959453
2018Q4,高创新度,10,0.0397156622077529
2019Q1,高创新度,0,0.0084875386466803
2019Q1,高创新度,1,0.0135397502122842
2019Q1,高创新度,2,0.0047442221722842
2019Q1,高创新度,3,0.0179249625963862
2019Q1,高创新度,4,0.0027759757698526
2019Q1,高创新度,5,0.0120434156187376
2019Q1,高创新度,6,0.0096403906634696
2019Q1,高创新度,7,0.0022743481468228
2019Q1,高创新度,8,0.0062026649679345
2019Q1,高创新度,9,0.0031292027893131
2019Q1,高创新度,10,0.0006127077910036
2019Q2,低创新度,0,0.0180471882714605
2019Q2,低创新度,1,0.0090165053438602
2019Q2,低创新度,2,0.0045420421239625
2019Q2,低创新度,3,0.0031498462145089
2019Q2,低创新度,4,0.004476988501086
2019Q2,低创新度,5,0.0217100534450653
2019Q2,低创新度,6,0.0008870787991331
2019Q2,低创新度,7,0.0015771971195428
2019Q2,低创新度,8,0.0031064917427292
2019Q2,低创新度,9,0.007211798267882
2019Q2,低创新度,10,0.0143823491231303
2019Q3,高创新度,0,0.007954421474462
2019Q3,高创新度,1,0.0100078583822786
2019Q3,高创新度,2,0.0099251616211545
2019Q3,高创新度,3,0.0046741647099285
2019Q3,高创新度,4,0.0101817719980317
2019Q3,高创新度,5,0.0073275419838207
2019Q3,高创新度,6,0.0034673248404029
2019Q3,高创新度,7,0.0041201001219789
2019Q3,高创新度,8,0.0034358382493222
2019Q3,高创新度,9,0.0087077580396981
2019Q3,高创新度,10,0.0019296513072031
2019Q4,高创新度,0,0.0230406897915267
2019Q4,高创新度,1,0.0011663211615149
2019Q4,高创新度,2,0.0040127822937275
2019Q4,高创新度,3,0.0021740503319872
2019Q4,高创新度,4,0.0123280310117672
2019Q4,高创新度,5,0.0029120933755462
2019Q4,高创新度,6,0.0354544421911461
2019Q4,高创新度,7,0.0328973066071005
2019Q4,高创新度,8,0.0053311500255794
2019Q4,高创新度,9,0.0057902478441163
2019Q4,高创新度,10,0.0222774827632799
2020Q1,高创新度,0,0.0008683976423584
2020Q1,高创新度,1,1.4645798928292209e-05
2020Q1,高创新度,2,0.0020238682624631
2020Q1,高创新度,3,0.0108448226461368
2020Q1,高创新度,4,0.0031595697359994
2020Q1,高创新度,5,0.0025802388867761
2020Q1,高创新度,6,0.0084982788296041
2020Q1,高创新度,7,0.0053151342812005
2020Q1,高创新度,8,0.0054449278846275
2020Q1,高创新度,9,0.0229268523261949
2020Q1,高创新度,10,0.0013757614935314
2020Q2,中间组,0,0.0115139024314452
2020Q2,中间组,1,0.0035990370281944
2020Q2,中间组,2,0.0091189810513305
2020Q2,中间组,3,0.0072918784805107
2020Q2,中间组,4,0.0025673217296072
2020Q2,中间组,5,0.014866321534573
2020Q2,中间组,6,0.0235081235948679
2020Q2,中间组,7,0.0005129561935409
2020Q2,中间组,8,0.0149764500839021
2020Q2,中间组,9,0.0129778905042695
2020Q2,中间组,10,0.0084820888562333
2020Q3,高创新度,0,0.0124347735411338
2020Q3,高创新度,1,0.004118443652732
2020Q3,高创新度,2,0.0215404378648502
2020Q3,高创新度,3,9.2755261493771e-06
2020Q3,高创新度,4,0.0019902726288669
2020Q3,高创新度,5,0.0017512151329033
2020Q3,高创新度,6,0.0086225274955211
2020Q3,高创新度,7,0.0024602592272164
2020Q3,高创新度,8,0.013409505499035
2020Q3,高创新度,9,0.0004398406619541
2020Q3,高创新度,10,0.0103017391876368
2020Q4,中间组,0,0.0218683878443621
2020Q4,中间组,1,0.0213618817322489
2020Q4,中间组,2,0.0067733993328533
2020Q4,中间组,3,0.0018135071175082
2020Q4,中间组,4,0.0314092338914958
2020Q4,中间组,5,0.0031559673151481
2020Q4,中间组,6,0.0254674650893206
2020Q4,中间组,7,0.0058831448176832
2020Q4,中间组,8,0.0242792927691779
2020Q4,中间组,9,0.0153694347563999
2020Q4,中间组,10,0.012761903777674
2021Q1,中间组,0,0.0042778704614316
2021Q1,中间组,1,0.0102237108260243
2021Q1,中间组,2,0.0235563013146071
2021Q1,中间组,3,0.014557027662168
2021Q1,中间组,4,0.0005045337643214
2021Q1,中间组,5,0.0029549304196678
2021Q1,中间组,6,0.002733808276131
2021Q1,中间组,7,0.0100771014720774
2021Q1,中间组,8,0.0041759606462454
2021Q1,中间组,9,0.0315948442738249
2021Q1,中间组,10,0.0003976701605232
2021Q2,中间组,0,0.0115503504819816
2021Q2,中间组,1,0.005513817956562
2021Q2,中间组,2,0.0083723120721005
2021Q2,中间组,3,0.0055029295137221
2021Q2,中间组,4,0.0009937357245263
2021Q2,中间组,5,0.0209802819957143
2021Q2,中间组,6,0.0117490727979454
2021Q2,中间组,7,0.0065585286207986
2021Q2,中间组,8,0.0191008525260178
2021Q2,中间组,9,0.013966503874389
2021Q2,中间组,10,0.0108588347348714
2021Q3,中间组,0,0.0045686574678664
2021Q3,中间组,1,0.0001927775003616
2021Q3,中间组,2,0.0006740823870332
2021Q3,中间组,3,0.0041117360613652
2021Q3,中间组,4,0.0074166098567081
2021Q3,中间组,5,0.0017908997028268
2021Q3,中间组,6,0.0039982083607221
2021Q3,中间组,7,0.0024472136532378
2021Q3,中间组,8,0.0025417792578672
2021Q3,中间组,9,0.0092367163128586
2021Q3,中间组,10,0.0017133175189317
2021Q4,中间组,0,0.0108025935613005
2021Q4,中间组,1,0.0106367132369353
2021Q4,中间组,2,0.0038881738082821
2021Q4,中间组,3,0.0024201010439826
2021Q4,中间组,4,0.0047678144978628
2021Q4,中间组,5,0.003638172735161
2021Q4,中间组,6,0.0129816408642142
2021Q4,中间组,7,0.01068919207556
2021Q4,中间组,8,0.0202740746524963
2021Q4,中间组,9,0.009737887748688
2021Q4,中间组,10,0.0017975587224015
2022Q1,中间组,0,0.0109433140869377
2022Q1,中间组,1,0.0144277817518345
2022Q1,中间组,2,0.004446961502838
2022Q1,中间组,3,0.0075428040235023
2022Q1,中间组,4,0.0080384094669808
2022Q1,中间组,5,0.012474289391382
2022Q1,中间组,6,0.0034913563592436
2022Q1,中间组,7,0.0019266480907496
2022Q1,中间组,8,0.0195024599972297
2022Q1,中间组,9,0.0057921326270354
2022Q1,中间组,10,0.0233913224084368
2022Q2,中间组,0,0.0203920591512303
2022Q2,中间组,1,0.0005701622709006
2022Q2,中间组,2,0.0013058462208004
2022Q2,中间组,3,0.0018735311522932
2022Q2,中间组,4,0.0093641757684657
2022Q2,中间组,5,0.0087406588491848
2022Q2,中间组,6,0.0069438530178705
2022Q2,中间组,7,0.0073048565262869
2022Q2,中间组,8,0.0048584241104108
2022Q2,中间组,9,0.0189042177010692
2022Q2,中间组,10,0.0082843019581522
2022Q3,低创新度,0,0.0041013042491764
2022Q3,低创新度,1,0.004476696561939
2022Q3,低创新度,2,0.0085338448414326
2022Q3,低创新度,3,0.0001183297883038
2022Q3,低创新度,4,0.0010494557341109
2022Q3,低创新度,5,0.0044311306472005
2022Q3,低创新度,6,0.0050489671018587
2022Q3,低创新度,7,0.0112649691083368
2022Q3,低创新度,8,0.0308525404996513
2022Q3,低创新度,9,0.0011991928120147
2022Q3,低创新度,10,0.0108309367389931
2022Q4,低创新度,0,0.0042358545064498
2022Q4,低创新度,1,0.0063343195237006
2022Q4,低创新度,2,0.0141254648345148
2022Q4,低创新度,3,0.0022302227654277
2022Q4,低创新度,4,0.0031116598481981
2022Q4,低创新度,5,0.00521504273885
2022Q4,低创新度,6,0.0146405095144573
2022Q4,低创新度,7,0.0036415260424436
2022Q4,低创新度,8,0.0035341146047651
2022Q4,低创新度,9,0.013113918898984
2022Q4,低创新度,10,0.0104738054036477
2023Q1,低创新度,0,0.0051719390920523
2023Q1,低创新度,1,0.0045347084929007
2023Q1,低创新度,2,0.0010340478237648
2023Q1,低创新度,3,0.0029145085905962
2023Q1,低创新度,4,0.006284129454892
2023Q1,低创新度,5,0.0141434519898582
2023Q1,低创新度,6,0.0138235116738577
2023Q1,低创新度,7,0.0022269475685225
2023Q1,低创新度,8,0.0001171276457603
2023Q1,低创新度,9,0.004416831063288
2023Q1,低创新度,10,0.0009940160805772
2023Q2,低创新度,0,0.0122933329087383
2023Q2,低创新度,1,0.0143892554024784
2023Q2,低创新度,2,0.0076877804456563
2023Q2,低创新度,3,0.0163888450591196
2023Q2,低创新度,4,0.0072484860551518
2023Q2,低创新度,5,0.0038343688035947
2023Q2,低创新度,6,0.011718851101276
2023Q2,低创新度,7,0.0099898231075417
2023Q2,低创新度,8,0.0004213601357427
2023Q2,低创新度,9,0.006134865685982
2023Q2,低创新度,10,0.0069644444963812
2023Q3,中间组,0,0.0018738919947995
2023Q3,中间组,1,0.0085876943251472
2023Q3,中间组,2,0.0022635622380713
2023Q3,中间组,3,0.0038104194750705
2023Q3,中间组,4,0.0065299388638313
2023Q3,中间组,5,0.0190399920465599
2023Q3,中间组,6,0.0015735402475416
2023Q3,中间组,7,0.0024461715767569
2023Q3,中间组,8,0.0024120671769554
2023Q3,中间组,9,0.0058812247349726
2023Q3,中间组,10,0.0021488804502471
2023Q4,中间组,0,0.0115538807642359
2023Q4,中间组,1,0.0020700345025335
2023Q4,中间组,2,0.013491342637357
2023Q4,中间组,3,0.0086216697122918
2023Q4,中间组,4,0.0008796346089039
2023Q4,中间组,5,0.0104256990917953
2023Q4,中间组,6,0.0119964359338256
2023Q4,中间组,7,0.0127409767748362
2023Q4,中间组,8,0.0190776926956228
2023Q4,中间组,9,0.0061776129858139
2023Q4,中间组,10,0.0008663566438389
2024Q1,中间组,0,0.0004325914272163
2024Q1,中间组,1,0.0020863969158654
2024Q1,中间组,2,0.0084737814273545
2024Q1,中间组,3,0.0039445060969824
2024Q1,中间组,4,0.010331673332218
2024Q1,中间组,5,0.0035323833527733
2024Q1,中间组,6,0.0040100656685168
2024Q1,中间组,7,0.0022550698949257
2024Q1,中间组,8,0.011578115708419
2024Q1,中间组,9,0.0110706487355675
2024Q1,中间组,10,0.0095052721454405
2024Q2,低创新度,0,0.0017294853235371
2024Q2,低创新度,1,0.0025632429458202
2024Q2,低创新度,2,0.0075429088978793
2024Q2,低创新度,3,0.0098856564908125
2024Q2,低创新度,4,0.0011014517559044
2024Q2,低创新度,5,0.0033876987142047
2024Q2,低创新度,6,0.0072282488245344
2024Q2,低创新度,7,0.0033210280063958
2024Q2,低创新度,8,0.0025586796863593
2024Q2,低创新度,9,0.0042422043646863
2024Q2,低创新度,10,0.0008920437690531
2024Q3,低创新度,0,0.0065993396274459
2024Q3,低创新度,1,0.0109868217686633
2024Q3,低创新度,2,0.0061548168839793
2024Q3,低创新度,3,0.0173371216451911
2024Q3,低创新度,4,0.0175234347595651
2024Q3,低创新度,5,0.0046487240197429
2024Q3,低创新度,6,0.006710745115471
2024Q3,低创新度,7,0.0022334029270603
2024Q3,低创新度,8,0.0008843955739574
2024Q3,低创新度,9,0.0309826440641937
2024Q3,低创新度,10,0.0045549330147018
2024Q4,中间组,0,0.0086729284993625
2024Q4,中间组,1,0.0021297234913655
2024Q4,中间组,2,0.0087690676237867
2024Q4,中间组,3,0.0069968101987767
2024Q4,中间组,4,0.0028587671566635
2024Q4,中间组,5,0.0126111762693641
2024Q4,中间组,6,0.0021935711549539
2024Q4,中间组,7,0.0111005394087286
2024Q4,中间组,8,0.0087348569702196
2024Q4,中间组,9,0.0020644246972367
2024Q4,中间组,10,0.0196735680106125
2025Q1,低创新度,0,0.0115577705226281
2025Q1,低创新度,1,0.0014517003760334
2025Q1,低创新度,2,0.0120507933509537
2025Q1,低创新度,3,0.009132658637846
2025Q1,低创新度,4,0.0046360576975986
2025Q1,低创新度,5,0.0030701308919707
2025Q1,低创新度,6,0.00542306258858
2025Q1,低创新度,7,0.0046714215461558
2025Q1,低创新度,8,0.0006424298350952
2025Q1,低创新度,9,0.0080715609761705
2025Q1,低创新度,10,0.0057097979174061
2025Q2,中间组,0,0.0088188688575185
2025Q2,中间组,1,0.0037833067927092
2025Q2,中间组,2,0.0113705298181028
2025Q2,中间组,3,0.003903875922532
2025Q2,中间组,4,0.0209714344748488
2025Q2,中间组,5,0.0208369213508092
2025Q2,中间组,6,0.0037212293325324
2025Q2,中间组,7,0.0149270391104864
2025Q2,中间组,8,0.0177046857056351
2025Q2,中间组,9,0.0073876815668865
2025Q2,中间组,10,0.0059936500933228
2025Q3,中间组,0,0.0013451798581564
2025Q3,中间组,1,0.0120893483039266
2025Q3,中间组,2,0.0157236997971531
2025Q3,中间组,3,0.0065008837243472
2025Q3,中间组,4,0.0064940530263569
2025Q3,中间组,5,0.0043997703249403
2025Q3,中间组,6,0.0050877319926456
2025Q3,中间组,7,0.0243902011589179
2025Q3,中间组,8,0.0012484259952829
2025Q3,中间组,9,0.0095226040726179
2025Q3,中间组,10,0.0060620367205186
2025Q4,低创新度,0,0.0022176849206738
2025Q4,低创新度,1,0.0012217270115801
2025Q4,低创新度,2,0.0125375616209755
2025Q4,低创新度,3,0.0101145694173425
2025Q4,低创新度,4,0.0060205491440974
2025Q4,低创新度,5,0.0019029174266442
2025Q4,低创新度,6,0.0034329241693347
2025Q4,低创新度,7,0.0038258014238807
2025Q4,低创新度,8,0.0153897428642182
2025Q4,低创新度,9,0.0114416215482475
2025Q4,低创新度,10,0.0097915863230222
